"","index","starts_x","starts_y","index_start","ends_x","ends_y","index_end"
"6834",6834,414077.734966378,4662349.49658582,75,372936.072467534,4692287.24811549,118
"6835",6835,414077.734966378,4662349.49658582,75,372994.111214269,4715856.40822564,144
"6836",6836,414077.734966378,4662349.49658582,75,373136.361701651,4691307.25258638,117
"6837",6837,414077.734966378,4662349.49658582,75,373336.650935767,4690327.25705726,116
"6838",6838,414077.734966378,4662349.49658582,75,373536.940169884,4689347.26152814,115
"6839",6839,414077.734966378,4662349.49658582,75,373737.229404,4688367.26599903,114
"6840",6840,414077.734966378,4662349.49658582,75,373820.180047789,4716420.37711663,145
"6841",6841,414077.734966378,4662349.49658582,75,373937.518638117,4687387.27046991,113
"6842",6842,414077.734966378,4662349.49658582,75,374137.807872233,4686407.27494079,112
"6843",6843,414077.734966378,4662349.49658582,75,374338.09710635,4685427.27941168,111
"6844",6844,414077.734966378,4662349.49658582,75,374538.386340466,4684447.28388256,110
"6845",6845,414077.734966378,4662349.49658582,75,374634.429329938,4716999.23724239,146
"6846",6846,414077.734966378,4662349.49658582,75,374738.675574583,4683467.28835344,109
"6847",6847,414077.734966378,4662349.49658582,75,374938.964808699,4682487.29282433,108
"6848",6848,414077.734966378,4662349.49658582,75,375139.254042816,4681507.29729521,107
"6849",6849,414077.734966378,4662349.49658582,75,375277.564558586,4717765.32084883,147
"6850",6850,414077.734966378,4662349.49658582,75,375339.543276932,4680527.30176609,106
"6851",6851,414077.734966378,4662349.49658582,75,375539.832511049,4679547.30623698,105
"6852",6852,414077.734966378,4662349.49658582,75,375740.121745165,4678567.31070786,104
"6853",6853,414077.734966378,4662349.49658582,75,375851.256593983,4718578.17507649,148
"6854",6854,414077.734966378,4662349.49658582,75,375940.410979282,4677587.31517874,103
"6855",6855,414077.734966378,4662349.49658582,75,376140.700213398,4676607.31964963,102
"6856",6856,414077.734966378,4662349.49658582,75,376319.248313749,4719462.19473952,149
"6857",6857,414077.734966378,4662349.49658582,75,376340.989447515,4675627.32412051,101
"6858",6858,414077.734966378,4662349.49658582,75,376541.278681631,4674647.32859139,100
"6859",6859,414077.734966378,4662349.49658582,75,376681.536735901,4720389.4935797,150
"6860",6860,414077.734966378,4662349.49658582,75,376741.567915748,4673667.33306228,99
"6861",6861,414077.734966378,4662349.49658582,75,376916.911942848,4721355.86076852,151
"6862",6862,414077.734966378,4662349.49658582,75,376918.911395806,4722355.30532974,152
"6863",6863,414077.734966378,4662349.49658582,75,376941.857149864,4672687.33753316,98
"6864",6864,414077.734966378,4662349.49658582,75,377000.06611637,4723257.11112627,153
"6865",6865,414077.734966378,4662349.49658582,75,377142.14638398,4671707.34200404,97
"6866",6866,414077.734966378,4662349.49658582,75,377342.435618097,4670727.34647493,96
"6867",6867,414077.734966378,4662349.49658582,75,377542.724852214,4669747.35094581,95
"6868",6868,414077.734966378,4662349.49658582,75,377743.01408633,4668767.35541669,94
"6869",6869,414077.734966378,4662349.49658582,75,377885.021343393,4723723.3313109,154
"6870",6870,414077.734966378,4662349.49658582,75,377943.303320447,4667787.35988757,93
"6871",6871,414077.734966378,4662349.49658582,75,378143.592554563,4666807.36435846,92
"6872",6872,414077.734966378,4662349.49658582,75,378343.88178868,4665827.36882934,91
"6873",6873,414077.734966378,4662349.49658582,75,378769.976570416,4724189.55149553,155
"6874",6874,414077.734966378,4662349.49658582,75,378814.266512756,4665142.36416755,90
"6875",6875,414077.734966378,4662349.49658582,75,379654.931797439,4724655.77168016,156
"6876",6876,414077.734966378,4662349.49658582,75,379808.078874725,4665029.03277919,89
"6877",6877,414077.734966378,4662349.49658582,75,380539.887024462,4725121.99186479,157
"6878",6878,414077.734966378,4662349.49658582,75,380801.891236695,4664915.70139082,88
"6879",6879,414077.734966378,4662349.49658582,75,381424.842251486,4725588.21204942,158
"6880",6880,414077.734966378,4662349.49658582,75,381795.703598664,4664802.37000246,87
"6881",6881,414077.734966378,4662349.49658582,75,382309.797478509,4726054.43223405,159
"6882",6882,414077.734966378,4662349.49658582,75,382789.515960634,4664689.0386141,86
"6883",6883,414077.734966378,4662349.49658582,75,383194.752705532,4726520.65241868,160
"6884",6884,414077.734966378,4662349.49658582,75,383783.328322604,4664575.70722574,85
"6885",6885,414077.734966378,4662349.49658582,75,384079.707932555,4726986.87260331,161
"6886",6886,414077.734966378,4662349.49658582,75,384777.140684573,4664462.37583737,84
"6887",6887,414077.734966378,4662349.49658582,75,384964.663159578,4727453.09278794,162
"6888",6888,414077.734966378,4662349.49658582,75,385770.953046543,4664349.04444901,83
"6889",6889,414077.734966378,4662349.49658582,75,385849.618386602,4727919.31297257,163
"6890",6890,414077.734966378,4662349.49658582,75,386734.573613625,4728385.5331572,164
"6891",6891,414077.734966378,4662349.49658582,75,386764.765408513,4664235.71306065,82
"6892",6892,414077.734966378,4662349.49658582,75,387619.528840648,4728851.75334183,165
"6893",6893,414077.734966378,4662349.49658582,75,387758.577770482,4664122.38167229,81
"6894",6894,414077.734966378,4662349.49658582,75,388504.484067671,4729317.97352646,166
"6895",6895,414077.734966378,4662349.49658582,75,388752.390132452,4664009.05028392,80
"6896",6896,414077.734966378,4662349.49658582,75,389389.439294694,4729784.19371109,167
"6897",6897,414077.734966378,4662349.49658582,75,389746.202494421,4663895.71889556,79
"6898",6898,414077.734966378,4662349.49658582,75,390274.394521718,4730250.41389572,168
"6899",6899,414077.734966378,4662349.49658582,75,390740.014856391,4663782.3875072,78
"6900",6900,414077.734966378,4662349.49658582,75,391159.349748741,4730716.63408035,169
"6901",6901,414158.185032854,4660874.46514617,77,368930.287785204,4711887.15869783,138
"6902",6902,414158.185032854,4660874.46514617,77,369130.577019321,4710907.16316871,137
"6903",6903,414158.185032854,4660874.46514617,77,369330.866253437,4709927.1676396,136
"6904",6904,414158.185032854,4660874.46514617,77,369367.466271742,4712662.99613934,139
"6905",6905,414158.185032854,4660874.46514617,77,369531.155487554,4708947.17211048,135
"6906",6906,414158.185032854,4660874.46514617,77,369731.44472167,4707967.17658136,134
"6907",6907,414158.185032854,4660874.46514617,77,369931.733955787,4706987.18105225,133
"6908",6908,414158.185032854,4660874.46514617,77,369950.95875048,4713454.23086039,140
"6909",6909,414158.185032854,4660874.46514617,77,370132.023189903,4706007.18552313,132
"6910",6910,414158.185032854,4660874.46514617,77,370332.31242402,4705027.18999401,131
"6911",6911,414158.185032854,4660874.46514617,77,370529.622899058,4714268.03220298,141
"6912",6912,414158.185032854,4660874.46514617,77,370532.601658136,4704047.1944649,130
"6913",6913,414158.185032854,4660874.46514617,77,370732.890892253,4703067.19893578,129
"6914",6914,414158.185032854,4660874.46514617,77,370933.180126369,4702087.20340666,128
"6915",6915,414158.185032854,4660874.46514617,77,371133.469360486,4701107.20787754,127
"6916",6916,414158.185032854,4660874.46514617,77,371221.276730256,4714949.29200092,142
"6917",6917,414158.185032854,4660874.46514617,77,371333.758594602,4700127.21234843,126
"6918",6918,414158.185032854,4660874.46514617,77,371534.047828719,4699147.21681931,125
"6919",6919,414158.185032854,4660874.46514617,77,371734.337062835,4698167.22129019,124
"6920",6920,414158.185032854,4660874.46514617,77,371934.626296952,4697187.22576108,123
"6921",6921,414158.185032854,4660874.46514617,77,372134.915531068,4696207.23023196,122
"6922",6922,414158.185032854,4660874.46514617,77,372143.625363278,4715336.30623005,143
"6923",6923,414158.185032854,4660874.46514617,77,372335.204765185,4695227.23470284,121
"6924",6924,414158.185032854,4660874.46514617,77,372535.493999301,4694247.23917373,120
"6925",6925,414158.185032854,4660874.46514617,77,372735.783233418,4693267.24364461,119
"6926",6926,414158.185032854,4660874.46514617,77,372936.072467534,4692287.24811549,118
"6927",6927,414158.185032854,4660874.46514617,77,372994.111214269,4715856.40822564,144
"6928",6928,414158.185032854,4660874.46514617,77,373136.361701651,4691307.25258638,117
"6929",6929,414158.185032854,4660874.46514617,77,373336.650935767,4690327.25705726,116
"6930",6930,414158.185032854,4660874.46514617,77,373536.940169884,4689347.26152814,115
"6931",6931,414158.185032854,4660874.46514617,77,373737.229404,4688367.26599903,114
"6932",6932,414158.185032854,4660874.46514617,77,373820.180047789,4716420.37711663,145
"6933",6933,414158.185032854,4660874.46514617,77,373937.518638117,4687387.27046991,113
"6934",6934,414158.185032854,4660874.46514617,77,374137.807872233,4686407.27494079,112
"6935",6935,414158.185032854,4660874.46514617,77,374338.09710635,4685427.27941168,111
"6936",6936,414158.185032854,4660874.46514617,77,374538.386340466,4684447.28388256,110
"6937",6937,414158.185032854,4660874.46514617,77,374634.429329938,4716999.23724239,146
"6938",6938,414158.185032854,4660874.46514617,77,374738.675574583,4683467.28835344,109
"6939",6939,414158.185032854,4660874.46514617,77,374938.964808699,4682487.29282433,108
"6940",6940,414158.185032854,4660874.46514617,77,375139.254042816,4681507.29729521,107
"6941",6941,414158.185032854,4660874.46514617,77,375277.564558586,4717765.32084883,147
"6942",6942,414158.185032854,4660874.46514617,77,375339.543276932,4680527.30176609,106
"6943",6943,414158.185032854,4660874.46514617,77,375539.832511049,4679547.30623698,105
"6944",6944,414158.185032854,4660874.46514617,77,375740.121745165,4678567.31070786,104
"6945",6945,414158.185032854,4660874.46514617,77,375851.256593983,4718578.17507649,148
"6946",6946,414158.185032854,4660874.46514617,77,375940.410979282,4677587.31517874,103
"6947",6947,414158.185032854,4660874.46514617,77,376140.700213398,4676607.31964963,102
"6948",6948,414158.185032854,4660874.46514617,77,376319.248313749,4719462.19473952,149
"6949",6949,414158.185032854,4660874.46514617,77,376340.989447515,4675627.32412051,101
"6950",6950,414158.185032854,4660874.46514617,77,376541.278681631,4674647.32859139,100
"6951",6951,414158.185032854,4660874.46514617,77,376681.536735901,4720389.4935797,150
"6952",6952,414158.185032854,4660874.46514617,77,376741.567915748,4673667.33306228,99
"6953",6953,414158.185032854,4660874.46514617,77,376916.911942848,4721355.86076852,151
"6954",6954,414158.185032854,4660874.46514617,77,376918.911395806,4722355.30532974,152
"6955",6955,414158.185032854,4660874.46514617,77,376941.857149864,4672687.33753316,98
"6956",6956,414158.185032854,4660874.46514617,77,377000.06611637,4723257.11112627,153
"6957",6957,414158.185032854,4660874.46514617,77,377142.14638398,4671707.34200404,97
"6958",6958,414158.185032854,4660874.46514617,77,377342.435618097,4670727.34647493,96
"6959",6959,414158.185032854,4660874.46514617,77,377542.724852214,4669747.35094581,95
"6960",6960,414158.185032854,4660874.46514617,77,377743.01408633,4668767.35541669,94
"6961",6961,414158.185032854,4660874.46514617,77,377885.021343393,4723723.3313109,154
"6962",6962,414158.185032854,4660874.46514617,77,377943.303320447,4667787.35988757,93
"6963",6963,414158.185032854,4660874.46514617,77,378143.592554563,4666807.36435846,92
"6964",6964,414158.185032854,4660874.46514617,77,378343.88178868,4665827.36882934,91
"6965",6965,414158.185032854,4660874.46514617,77,378769.976570416,4724189.55149553,155
"6966",6966,414158.185032854,4660874.46514617,77,378814.266512756,4665142.36416755,90
"6967",6967,414158.185032854,4660874.46514617,77,379654.931797439,4724655.77168016,156
"6968",6968,414158.185032854,4660874.46514617,77,379808.078874725,4665029.03277919,89
"6969",6969,414158.185032854,4660874.46514617,77,380539.887024462,4725121.99186479,157
"6970",6970,414158.185032854,4660874.46514617,77,380801.891236695,4664915.70139082,88
"6971",6971,414158.185032854,4660874.46514617,77,381424.842251486,4725588.21204942,158
"6972",6972,414158.185032854,4660874.46514617,77,381795.703598664,4664802.37000246,87
"6973",6973,414158.185032854,4660874.46514617,77,382309.797478509,4726054.43223405,159
"6974",6974,414158.185032854,4660874.46514617,77,382789.515960634,4664689.0386141,86
"6975",6975,414158.185032854,4660874.46514617,77,383194.752705532,4726520.65241868,160
"6976",6976,414158.185032854,4660874.46514617,77,383783.328322604,4664575.70722574,85
"6977",6977,414158.185032854,4660874.46514617,77,384079.707932555,4726986.87260331,161
"6978",6978,414158.185032854,4660874.46514617,77,384777.140684573,4664462.37583737,84
"6979",6979,414158.185032854,4660874.46514617,77,384964.663159578,4727453.09278794,162
"6980",6980,414158.185032854,4660874.46514617,77,385770.953046543,4664349.04444901,83
"6981",6981,414158.185032854,4660874.46514617,77,385849.618386602,4727919.31297257,163
"6982",6982,414158.185032854,4660874.46514617,77,386734.573613625,4728385.5331572,164
"6983",6983,414158.185032854,4660874.46514617,77,386764.765408513,4664235.71306065,82
"6984",6984,414158.185032854,4660874.46514617,77,387619.528840648,4728851.75334183,165
"6985",6985,414158.185032854,4660874.46514617,77,387758.577770482,4664122.38167229,81
"6986",6986,414158.185032854,4660874.46514617,77,388504.484067671,4729317.97352646,166
"6987",6987,414158.185032854,4660874.46514617,77,388752.390132452,4664009.05028392,80
"6988",6988,414158.185032854,4660874.46514617,77,389389.439294694,4729784.19371109,167
"6989",6989,414158.185032854,4660874.46514617,77,389746.202494421,4663895.71889556,79
"6990",6990,414158.185032854,4660874.46514617,77,390274.394521718,4730250.41389572,168
"6991",6991,414158.185032854,4660874.46514617,77,390740.014856391,4663782.3875072,78
"6992",6992,414158.185032854,4660874.46514617,77,391159.349748741,4730716.63408035,169
"6993",6993,414260.639064819,4661366.10800283,76,368930.287785204,4711887.15869783,138
"6994",6994,414260.639064819,4661366.10800283,76,369130.577019321,4710907.16316871,137
"6995",6995,414260.639064819,4661366.10800283,76,369330.866253437,4709927.1676396,136
"6996",6996,414260.639064819,4661366.10800283,76,369367.466271742,4712662.99613934,139
"6997",6997,414260.639064819,4661366.10800283,76,369531.155487554,4708947.17211048,135
"6998",6998,414260.639064819,4661366.10800283,76,369731.44472167,4707967.17658136,134
"6999",6999,414260.639064819,4661366.10800283,76,369931.733955787,4706987.18105225,133
"7000",7000,414260.639064819,4661366.10800283,76,369950.95875048,4713454.23086039,140
"7001",7001,414260.639064819,4661366.10800283,76,370132.023189903,4706007.18552313,132
"7002",7002,414260.639064819,4661366.10800283,76,370332.31242402,4705027.18999401,131
"7003",7003,414260.639064819,4661366.10800283,76,370529.622899058,4714268.03220298,141
"7004",7004,414260.639064819,4661366.10800283,76,370532.601658136,4704047.1944649,130
"7005",7005,414260.639064819,4661366.10800283,76,370732.890892253,4703067.19893578,129
"7006",7006,414260.639064819,4661366.10800283,76,370933.180126369,4702087.20340666,128
"7007",7007,414260.639064819,4661366.10800283,76,371133.469360486,4701107.20787754,127
"7008",7008,414260.639064819,4661366.10800283,76,371221.276730256,4714949.29200092,142
"7009",7009,414260.639064819,4661366.10800283,76,371333.758594602,4700127.21234843,126
"7010",7010,414260.639064819,4661366.10800283,76,371534.047828719,4699147.21681931,125
"7011",7011,414260.639064819,4661366.10800283,76,371734.337062835,4698167.22129019,124
"7012",7012,414260.639064819,4661366.10800283,76,371934.626296952,4697187.22576108,123
"7013",7013,414260.639064819,4661366.10800283,76,372134.915531068,4696207.23023196,122
"7014",7014,414260.639064819,4661366.10800283,76,372143.625363278,4715336.30623005,143
